# CoPlanarASAS logfile
# Scenario with SVE enabled
# The first two columns in this file are time, and current scenarionumber, respectively.
# The remaining colums are [posx posy posz psi tas cas sel_hdg sel_spd nd_range nd_mode], for the following aircraft:
# MS841 MS842 MS843 MS844 MS845 MS846

1.1, 1, 240.426, 0, 8229.6, 0, 229.137, 154.516, 0, 228.886, 5, 3, 89157.6, 52742.3, 8229.6, 4.36332, 175.147, 116.101, 4.36332, 174.895, 5, 3, 111357, -124176, 8229.6, 2.0944, 180.293, 119.688, 2.0944, 180.039, 5, 3, 99367.4, -1393.19, 8229.6, 3.14159, 243.172, 164.803, 3.14159, 242.926, 5, 3, 26370.2, 123068, 8229.6, 4.71239, 257.025, 175.089, 4.71239, 256.786, 5, 3, -167730, -147021, 8229.6, 1.0472, 229.137, 154.516, 1.0472, 228.886, 5, 3
1.2, 1, 263.343, 0, 8229.6, 0, 229.184, 154.55, 0, 228.886, 5, 3, 89151.7, 52725.8, 8229.6, 4.36332, 175.194, 116.134, 4.36332, 174.895, 5, 3, 111348, -124161, 8229.6, 2.0944, 180.34, 119.721, 2.0944, 180.039, 5, 3, 99343.1, -1393.19, 8229.6, 3.14159, 243.218, 164.837, 3.14159, 242.926, 5, 3, 26370.2, 123042, 8229.6, 4.71239, 257.069, 175.122, 4.71239, 256.786, 5, 3, -167718, -147001, 8229.6, 1.0472, 229.184, 154.55, 1.0472, 228.886, 5, 3
1.3, 1, 286.265, 0, 8229.6, 0, 229.234, 154.587, 0, 228.886, 5, 3, 89145.7, 52709.3, 8229.6, 4.36332, 175.244, 116.169, 4.36332, 174.895, 5, 3, 111339, -124145, 8229.6, 2.0944, 180.39, 119.757, 2.0944, 180.039, 5, 3, 99318.8, -1393.19, 8229.6, 3.14159, 243.267, 164.873, 3.14159, 242.926, 5, 3, 26370.2, 123017, 8229.6, 4.71239, 257.117, 175.158, 4.71239, 256.786, 5, 3, -167707, -146981, 8229.6, 1.0472, 229.234, 154.587, 1.0472, 228.886, 5, 3
1.4, 1, 309.193, 0, 8229.6, 0, 229.287, 154.625, 0, 228.886, 5, 3, 89139.7, 52692.9, 8229.6, 4.36332, 175.297, 116.206, 4.36332, 174.895, 5, 3, 111330, -124129, 8229.6, 2.0944, 180.444, 119.794, 2.0944, 180.039, 5, 3, 99294.4, -1393.19, 8229.6, 3.14159, 243.318, 164.911, 3.14159, 242.926, 5, 3, 26370.2, 122991, 8229.6, 4.71239, 257.167, 175.196, 4.71239, 256.786, 5, 3, -167696, -146961, 8229.6, 1.0472, 229.287, 154.625, 1.0472, 228.886, 5, 3
1.5, 1, 332.126, 0, 8229.6, 0, 229.343, 154.666, 0, 228.886, 5, 3, 89133.7, 52676.4, 8229.6, 4.36332, 175.353, 116.245, 4.36332, 174.895, 5, 3, 111321, -124114, 8229.6, 2.0944, 180.501, 119.834, 2.0944, 180.039, 5, 3, 99270.1, -1393.19, 8229.6, 3.14159, 243.373, 164.952, 3.14159, 242.926, 5, 3, 26370.2, 122965, 8229.6, 4.71239, 257.22, 175.235, 4.71239, 256.786, 5, 3, -167684, -146942, 8229.6, 1.0472, 229.343, 154.666, 1.0472, 228.886, 5, 3
1.6, 1, 355.065, 0, 8229.6, 0, 229.402, 154.709, 0, 228.886, 5, 3, 89127.7, 52659.9, 8229.6, 4.36332, 175.412, 116.286, 4.36332, 174.895, 5, 3, 111312, -124098, 8229.6, 2.0944, 180.56, 119.875, 2.0944, 180.039, 5, 3, 99245.7, -1393.19, 8229.6, 3.14159, 243.431, 164.994, 3.14159, 242.926, 5, 3, 26370.2, 122940, 8229.6, 4.71239, 257.276, 175.277, 4.71239, 256.786, 5, 3, -167673, -146922, 8229.6, 1.0472, 229.402, 154.709, 1.0472, 228.886, 5, 3
1.7, 1, 378.009, 0, 8229.6, 0, 229.464, 154.754, 0, 228.886, 5, 3, 89121.7, 52643.4, 8229.6, 4.36332, 175.474, 116.329, 4.36332, 174.895, 5, 3, 111303, -124082, 8229.6, 2.0944, 180.622, 119.919, 2.0944, 180.039, 5, 3, 99221.4, -1393.19, 8229.6, 3.14159, 243.491, 165.039, 3.14159, 242.926, 5, 3, 26370.2, 122914, 8229.6, 4.71239, 257.335, 175.321, 4.71239, 256.786, 5, 3, -167661, -146902, 8229.6, 1.0472, 229.464, 154.754, 1.0472, 228.886, 5, 3
1.8, 1, 400.96, 0, 8229.6, 0, 229.528, 154.8, 0, 228.886, 5, 3, 89115.7, 52626.9, 8229.6, 4.36332, 175.538, 116.373, 4.36332, 174.895, 5, 3, 111294, -124067, 8229.6, 2.0944, 180.687, 119.964, 2.0944, 180.039, 5, 3, 99197, -1393.19, 8229.6, 3.14159, 243.553, 165.085, 3.14159, 242.926, 5, 3, 26370.2, 122888, 8229.6, 4.71239, 257.395, 175.366, 4.71239, 256.786, 5, 3, -167650, -146882, 8229.6, 1.0472, 229.528, 154.8, 1.0472, 228.886, 5, 3
1.9, 1, 423.918, 0, 8229.6, 0, 229.594, 154.849, 0, 228.886, 5, 3, 89109.7, 52610.4, 8229.6, 4.36332, 175.605, 116.42, 4.36332, 174.895, 5, 3, 111285, -124051, 8229.6, 2.0944, 180.754, 120.011, 2.0944, 180.039, 5, 3, 99172.7, -1393.19, 8229.6, 3.14159, 243.618, 165.132, 3.14159, 242.926, 5, 3, 26370.2, 122862, 8229.6, 4.71239, 257.458, 175.413, 4.71239, 256.786, 5, 3, -167638, -146862, 8229.6, 1.0472, 229.594, 154.849, 1.0472, 228.886, 5, 3
2, 1, 446.883, 0, 8229.6, 0, 229.662, 154.898, 0, 228.886, 5, 3, 89103.7, 52593.9, 8229.6, 4.36332, 175.673, 116.468, 4.36332, 174.895, 5, 3, 111276, -124035, 8229.6, 2.0944, 180.823, 120.059, 2.0944, 180.039, 5, 3, 99148.3, -1393.19, 8229.6, 3.14159, 243.685, 165.182, 3.14159, 242.926, 5, 3, 26370.2, 122837, 8229.6, 4.71239, 257.523, 175.462, 4.71239, 256.786, 5, 3, -167627, -146842, 8229.6, 1.0472, 229.662, 154.898, 1.0472, 228.886, 5, 3
2.1, 1, 469.854, 0, 8229.6, 0, 229.733, 154.95, 0, 228.886, 5, 3, 89097.6, 52577.4, 8229.6, 4.36332, 175.744, 116.517, 4.36332, 174.895, 5, 3, 111267, -124020, 8229.6, 2.0944, 180.895, 120.109, 2.0944, 180.039, 5, 3, 99123.9, -1393.19, 8229.6, 3.14159, 243.754, 165.233, 3.14159, 242.926, 5, 3, 26370.2, 122811, 8229.6, 4.71239, 257.59, 175.512, 4.71239, 256.786, 5, 3, -167615, -146822, 8229.6, 1.0472, 229.733, 154.95, 1.0472, 228.886, 5, 3
2.2, 1, 492.833, 0, 8229.6, 0, 229.806, 155.003, 0, 228.886, 5, 3, 89091.6, 52560.9, 8229.6, 4.36332, 175.817, 116.568, 4.36332, 174.895, 5, 3, 111258, -124004, 8229.6, 2.0944, 180.968, 120.161, 2.0944, 180.039, 5, 3, 99099.6, -1393.19, 8229.6, 3.14159, 243.825, 165.285, 3.14159, 242.926, 5, 3, 26370.2, 122785, 8229.6, 4.71239, 257.659, 175.563, 4.71239, 256.786, 5, 3, -167604, -146802, 8229.6, 1.0472, 229.806, 155.003, 1.0472, 228.886, 5, 3
2.3, 1, 515.819, 0, 8229.6, 0, 229.88, 155.057, 0, 228.886, 5, 3, 89085.6, 52544.4, 8229.6, 4.36332, 175.893, 116.62, 4.36332, 174.895, 5, 3, 111249, -123988, 8229.6, 2.0944, 181.044, 120.213, 2.0944, 180.039, 5, 3, 99075.2, -1393.19, 8229.6, 3.14159, 243.898, 165.339, 3.14159, 242.926, 5, 3, 26370.2, 122759, 8229.6, 4.71239, 257.73, 175.616, 4.71239, 256.786, 5, 3, -167592, -146783, 8229.6, 1.0472, 229.88, 155.057, 1.0472, 228.886, 5, 3
2.4, 1, 538.813, 0, 8229.6, 0, 229.957, 155.113, 0, 228.886, 5, 3, 89079.6, 52527.8, 8229.6, 4.36332, 175.969, 116.674, 4.36332, 174.895, 5, 3, 111240, -123973, 8229.6, 2.0944, 181.121, 120.267, 2.0944, 180.039, 5, 3, 99050.8, -1393.19, 8229.6, 3.14159, 243.973, 165.394, 3.14159, 242.926, 5, 3, 26370.2, 122734, 8229.6, 4.71239, 257.802, 175.67, 4.71239, 256.786, 5, 3, -167581, -146763, 8229.6, 1.0472, 229.957, 155.113, 1.0472, 228.886, 5, 3
2.5, 1, 561.814, 0, 8229.6, 0, 230.035, 155.17, 0, 228.886, 5, 3, 89073.6, 52511.3, 8229.6, 4.36332, 176.048, 116.728, 4.36332, 174.895, 5, 3, 111231, -123957, 8229.6, 2.0944, 181.2, 120.323, 2.0944, 180.039, 5, 3, 99026.4, -1393.19, 8229.6, 3.14159, 244.049, 165.451, 3.14159, 242.926, 5, 3, 26370.2, 122708, 8229.6, 4.71239, 257.877, 175.726, 4.71239, 256.786, 5, 3, -167569, -146743, 8229.6, 1.0472, 230.035, 155.17, 1.0472, 228.886, 5, 3
2.6, 1, 584.824, 0, 8229.6, 0, 230.115, 155.228, 0, 228.886, 5, 3, 89067.6, 52494.7, 8229.6, 4.36332, 176.128, 116.784, 4.36332, 174.895, 5, 3, 111222, -123941, 8229.6, 2.0944, 181.281, 120.379, 2.0944, 180.039, 5, 3, 99002, -1393.19, 8229.6, 3.14159, 244.127, 165.508, 3.14159, 242.926, 5, 3, 26370.2, 122682, 8229.6, 4.71239, 257.952, 175.783, 4.71239, 256.786, 5, 3, -167558, -146723, 8229.6, 1.0472, 230.115, 155.228, 1.0472, 228.886, 5, 3
2.7, 1, 607.841, 0, 8229.6, 0, 230.196, 155.288, 0, 228.886, 5, 3, 89061.5, 52478.2, 8229.6, 4.36332, 176.21, 116.841, 4.36332, 174.895, 5, 3, 111212, -123926, 8229.6, 2.0944, 181.364, 120.437, 2.0944, 180.039, 5, 3, 98977.6, -1393.19, 8229.6, 3.14159, 244.207, 165.567, 3.14159, 242.926, 5, 3, 26370.2, 122656, 8229.6, 4.71239, 258.03, 175.84, 4.71239, 256.786, 5, 3, -167546, -146703, 8229.6, 1.0472, 230.196, 155.288, 1.0472, 228.886, 5, 3
2.8, 1, 630.867, 0, 8229.6, 0, 230.279, 155.348, 0, 228.886, 5, 3, 89055.5, 52461.6, 8229.6, 4.36332, 176.294, 116.899, 4.36332, 174.895, 5, 3, 111203, -123910, 8229.6, 2.0944, 181.448, 120.496, 2.0944, 180.039, 5, 3, 98953.1, -1393.19, 8229.6, 3.14159, 244.288, 165.627, 3.14159, 242.926, 5, 3, 26370.2, 122630, 8229.6, 4.71239, 258.108, 175.899, 4.71239, 256.786, 5, 3, -167535, -146683, 8229.6, 1.0472, 230.279, 155.348, 1.0472, 228.886, 5, 3
2.9, 1, 653.902, 0, 8229.6, 0, 230.364, 155.41, 0, 228.886, 5, 3, 89049.5, 52445.1, 8229.6, 4.36332, 176.379, 116.959, 4.36332, 174.895, 5, 3, 111194, -123894, 8229.6, 2.0944, 181.533, 120.556, 2.0944, 180.039, 5, 3, 98928.7, -1393.19, 8229.6, 3.14159, 244.37, 165.688, 3.14159, 242.926, 5, 3, 26370.2, 122605, 8229.6, 4.71239, 258.188, 175.959, 4.71239, 256.786, 5, 3, -167523, -146663, 8229.6, 1.0472, 230.364, 155.41, 1.0472, 228.886, 5, 3
3, 1, 676.944, 0, 8229.6, 0, 230.45, 155.472, 0, 228.886, 5, 3, 89043.4, 52428.5, 8229.6, 4.36332, 176.465, 117.019, 4.36332, 174.895, 5, 3, 111185, -123879, 8229.6, 2.0944, 181.62, 120.617, 2.0944, 180.039, 5, 3, 98904.2, -1393.19, 8229.6, 3.14159, 244.454, 165.75, 3.14159, 242.926, 5, 3, 26370.2, 122579, 8229.6, 4.71239, 258.27, 176.02, 4.71239, 256.786, 5, 3, -167512, -146643, 8229.6, 1.0472, 230.45, 155.472, 1.0472, 228.886, 5, 3
3.1, 1, 699.996, 0, 8229.6, 0, 230.537, 155.536, 0, 228.886, 5, 3, 89037.4, 52411.9, 8229.6, 4.36332, 176.553, 117.08, 4.36332, 174.895, 5, 3, 111176, -123863, 8229.6, 2.0944, 181.709, 120.678, 2.0944, 180.039, 5, 3, 98879.8, -1393.19, 8229.6, 3.14159, 244.539, 165.813, 3.14159, 242.926, 5, 3, 26370.2, 122553, 8229.6, 4.71239, 258.352, 176.082, 4.71239, 256.786, 5, 3, -167500, -146623, 8229.6, 1.0472, 230.537, 155.536, 1.0472, 228.886, 5, 3
3.2, 1, 723.056, 0, 8229.6, 0, 230.625, 155.6, 0, 228.886, 5, 3, 89031.4, 52395.3, 8229.6, 4.36332, 176.642, 117.142, 4.36332, 174.895, 5, 3, 111167, -123847, 8229.6, 2.0944, 181.798, 120.741, 2.0944, 180.039, 5, 3, 98855.3, -1393.19, 8229.6, 3.14159, 244.626, 165.876, 3.14159, 242.926, 5, 3, 26370.2, 122527, 8229.6, 4.71239, 258.436, 176.144, 4.71239, 256.786, 5, 3, -167489, -146603, 8229.6, 1.0472, 230.625, 155.6, 1.0472, 228.886, 5, 3
3.3, 1, 746.125, 0, 8229.6, 0, 230.714, 155.665, 0, 228.886, 5, 3, 89025.3, 52378.7, 8229.6, 4.36332, 176.732, 117.205, 4.36332, 174.895, 5, 3, 111158, -123831, 8229.6, 2.0944, 181.889, 120.804, 2.0944, 180.039, 5, 3, 98830.9, -1393.19, 8229.6, 3.14159, 244.713, 165.941, 3.14159, 242.926, 5, 3, 26370.2, 122501, 8229.6, 4.71239, 258.521, 176.208, 4.71239, 256.786, 5, 3, -167477, -146583, 8229.6, 1.0472, 230.714, 155.665, 1.0472, 228.886, 5, 3
3.4, 1, 769.204, 0, 8229.6, 0, 230.805, 155.732, 0, 228.886, 5, 3, 89019.3, 52362.1, 8229.6, 4.36332, 176.823, 117.268, 4.36332, 174.895, 5, 3, 111149, -123816, 8229.6, 2.0944, 181.981, 120.869, 2.0944, 180.039, 5, 3, 98806.4, -1393.19, 8229.6, 3.14159, 244.801, 166.006, 3.14159, 242.926, 5, 3, 26370.2, 122475, 8229.6, 4.71239, 258.607, 176.272, 4.71239, 256.786, 5, 3, -167465, -146563, 8229.6, 1.0472, 230.805, 155.732, 1.0472, 228.886, 5, 3
3.5, 1, 792.291, 0, 8229.6, 0, 230.897, 155.798, 0, 228.886, 5, 3, 89013.2, 52345.4, 8229.6, 4.36332, 176.916, 117.333, 4.36332, 174.895, 5, 3, 111140, -123800, 8229.6, 2.0944, 182.074, 120.934, 2.0944, 180.039, 5, 3, 98781.9, -1393.19, 8229.6, 3.14159, 244.891, 166.073, 3.14159, 242.926, 5, 3, 26370.2, 122449, 8229.6, 4.71239, 258.694, 176.337, 4.71239, 256.786, 5, 3, -167454, -146543, 8229.6, 1.0472, 230.897, 155.798, 1.0472, 228.886, 5, 3
3.6, 1, 815.388, 0, 8229.6, 0, 230.989, 155.866, 0, 228.886, 5, 3, 89007.2, 52328.8, 8229.6, 4.36332, 177.009, 117.398, 4.36332, 174.895, 5, 3, 111131, -123784, 8229.6, 2.0944, 182.168, 120.999, 2.0944, 180.039, 5, 3, 98757.4, -1393.19, 8229.6, 3.14159, 244.981, 166.139, 3.14159, 242.926, 5, 3, 26370.2, 122424, 8229.6, 4.71239, 258.781, 176.403, 4.71239, 256.786, 5, 3, -167442, -146523, 8229.6, 1.0472, 230.989, 155.866, 1.0472, 228.886, 5, 3
3.7, 1, 838.493, 0, 8229.6, 0, 231.083, 155.934, 0, 228.886, 5, 3, 89001.1, 52312.2, 8229.6, 4.36332, 177.103, 117.463, 4.36332, 174.895, 5, 3, 111122, -123768, 8229.6, 2.0944, 182.263, 121.066, 2.0944, 180.039, 5, 3, 98732.9, -1393.19, 8229.6, 3.14159, 245.073, 166.207, 3.14159, 242.926, 5, 3, 26370.2, 122398, 8229.6, 4.71239, 258.87, 176.469, 4.71239, 256.786, 5, 3, -167431, -146503, 8229.6, 1.0472, 231.083, 155.934, 1.0472, 228.886, 5, 3
3.8, 1, 861.609, 0, 8229.6, 0, 231.177, 156.003, 0, 229.442, 5, 3, 88995, 52295.5, 8229.6, 4.36332, 177.199, 117.53, 4.36332, 174.895, 5, 3, 111112, -123752, 8229.6, 2.0944, 182.359, 121.133, 2.0944, 180.039, 5, 3, 98708.4, -1393.19, 8229.6, 3.14159, 245.165, 166.275, 3.14159, 242.926, 5, 3, 26370.2, 122372, 8229.6, 4.71239, 258.96, 176.536, 4.71239, 256.786, 5, 3, -167419, -146483, 8229.6, 1.0472, 231.177, 156.003, 1.0472, 228.886, 5, 3
3.9, 1, 884.734, 0, 8229.6, 0, 231.273, 156.073, 0, 229.442, 5, 3, 88989, 52278.9, 8229.6, 4.36332, 177.295, 117.597, 4.36332, 174.895, 5, 3, 111103, -123737, 8229.6, 2.0944, 182.456, 121.201, 2.0944, 180.039, 5, 3, 98683.9, -1393.19, 8229.6, 3.14159, 245.258, 166.344, 3.14159, 242.926, 5, 3, 26370.2, 122346, 8229.6, 4.71239, 259.05, 176.604, 4.71239, 256.786, 5, 3, -167408, -146463, 8229.6, 1.0472, 231.273, 156.073, 1.0472, 228.886, 5, 3
4, 1, 907.868, 0, 8229.6, 0, 231.369, 156.143, 0, 229.957, 5, 3, 88982.9, 52262.2, 8229.6, 4.36332, 177.392, 117.665, 4.36332, 174.895, 5, 3, 111094, -123721, 8229.6, 2.0944, 182.553, 121.269, 2.0944, 180.039, 5, 3, 98659.3, -1393.19, 8229.6, 3.14159, 245.352, 166.413, 3.14159, 242.926, 5, 3, 26370.2, 122320, 8229.6, 4.71239, 259.141, 176.672, 4.71239, 256.786, 5, 3, -167396, -146443, 8229.6, 1.0472, 231.369, 156.143, 1.0472, 228.886, 5, 3
4.1, 1, 931.012, 0, 8229.6, 0, 231.466, 156.214, 0, 229.957, 5, 3, 88976.8, 52245.5, 8229.6, 4.36332, 177.49, 117.733, 4.36332, 174.895, 5, 3, 111085, -123705, 8229.6, 2.0944, 182.652, 121.338, 2.0944, 180.039, 5, 3, 98634.8, -1393.19, 8229.6, 3.14159, 245.447, 166.483, 3.14159, 242.926, 5, 3, 26370.2, 122294, 8229.6, 4.71239, 259.233, 176.741, 4.71239, 256.786, 5, 3, -167385, -146423, 8229.6, 1.0472, 231.466, 156.214, 1.0472, 228.886, 5, 3
4.2, 1, 954.166, 0, 8229.6, 0, 231.564, 156.285, 0, 230.471, 5, 3, 88970.8, 52228.8, 8229.6, 4.36332, 177.589, 117.802, 4.36332, 174.895, 5, 3, 111076, -123689, 8229.6, 2.0944, 182.751, 121.408, 2.0944, 180.039, 5, 3, 98610.2, -1393.19, 8229.6, 3.14159, 245.542, 166.554, 3.14159, 242.926, 5, 3, 26370.2, 122268, 8229.6, 4.71239, 259.326, 176.81, 4.71239, 256.786, 5, 3, -167373, -146403, 8229.6, 1.0472, 231.564, 156.285, 1.0472, 228.886, 5, 3
4.3, 1, 977.33, 0, 8229.6, 0, 231.662, 156.357, 0, 230.471, 5, 3, 88964.7, 52212.1, 8229.6, 4.36332, 177.688, 117.871, 4.36332, 174.895, 5, 3, 111067, -123673, 8229.6, 2.0944, 182.851, 121.478, 2.0944, 180.039, 5, 3, 98585.7, -1393.19, 8229.6, 3.14159, 245.638, 166.625, 3.14159, 242.926, 5, 3, 26370.2, 122242, 8229.6, 4.71239, 259.419, 176.88, 4.71239, 256.786, 5, 3, -167361, -146383, 8229.6, 1.0472, 231.662, 156.357, 1.0472, 228.886, 5, 3
4.4, 1, 1000.5, 0, 8229.6, 0, 231.761, 156.429, 0, 230.471, 5, 3, 88958.6, 52195.4, 8229.6, 4.36332, 177.788, 117.941, 4.36332, 174.895, 5, 3, 111058, -123658, 8229.6, 2.0944, 182.952, 121.548, 2.0944, 180.039, 5, 3, 98561.1, -1393.19, 8229.6, 3.14159, 245.735, 166.697, 3.14159, 242.926, 5, 3, 26370.2, 122216, 8229.6, 4.71239, 259.513, 176.95, 4.71239, 256.786, 5, 3, -167350, -146363, 8229.6, 1.0472, 231.761, 156.429, 1.0472, 228.886, 5, 3
4.5, 1, 1023.69, 0, 8229.6, 0, 231.861, 156.502, 0, 230.471, 5, 3, 88952.5, 52178.7, 8229.6, 4.36332, 177.889, 118.011, 4.36332, 174.895, 5, 3, 111049, -123642, 8229.6, 2.0944, 183.053, 121.619, 2.0944, 180.039, 5, 3, 98536.5, -1393.19, 8229.6, 3.14159, 245.832, 166.769, 3.14159, 242.926, 5, 3, 26370.2, 122190, 8229.6, 4.71239, 259.607, 177.021, 4.71239, 256.786, 5, 3, -167338, -146343, 8229.6, 1.0472, 231.861, 156.502, 1.0472, 228.886, 5, 3
4.6, 1, 1046.88, 0, 8229.6, 0, 231.961, 156.575, 0, 230.471, 5, 3, 88946.4, 52162, 8229.6, 4.36332, 177.99, 118.082, 4.36332, 174.895, 5, 3, 111039, -123626, 8229.6, 2.0944, 183.155, 121.691, 2.0944, 180.039, 5, 3, 98511.9, -1393.19, 8229.6, 3.14159, 245.93, 166.841, 3.14159, 242.926, 5, 3, 26370.2, 122164, 8229.6, 4.71239, 259.702, 177.092, 4.71239, 256.786, 5, 3, -167327, -146323, 8229.6, 1.0472, 231.961, 156.575, 1.0472, 228.886, 5, 3
