# CoPlanarASAS logfile
# Scenario with SVE enabled
# The first two columns in this file are time, and current scenarionumber, respectively.
# The remaining colums are [posx posy posz psi tas cas sel_hdg sel_spd nd_range nd_mode], for the following aircraft:
# MS841 MS842 MS843

3.1, 0, 10727.6, 0, 8229.6, 0, 238.01, 161.005, 0, 154.333, 5, 3, 88938.5, 52140, 8229.6, 4.36332, 269.74, 184.649, 4.36332, 174.895, 5, 3, 181027, -113605, 8229.6, 2.0944, 277.672, 190.671, 2.0944, 180.039, 5, 3
3.2, 0, 10751.4, 0, 8229.6, 0, 237.962, 160.969, 0, 154.333, 5, 3, 88929.2, 52114.7, 8229.6, 4.36332, 269.687, 184.609, 4.36332, 174.895, 5, 3, 181013, -113581, 8229.6, 2.0944, 277.617, 190.629, 2.0944, 180.039, 5, 3
3.3, 0, 10775.2, 0, 8229.6, 0, 237.913, 160.933, 0, 154.333, 5, 3, 88920, 52089.4, 8229.6, 4.36332, 269.633, 184.567, 4.36332, 174.895, 5, 3, 180999, -113557, 8229.6, 2.0944, 277.561, 190.586, 2.0944, 180.039, 5, 3
3.4, 0, 10799, 0, 8229.6, 0, 237.864, 160.897, 0, 154.333, 5, 3, 88910.8, 52064, 8229.6, 4.36332, 269.578, 184.526, 4.36332, 174.895, 5, 3, 180986, -113533, 8229.6, 2.0944, 277.504, 190.543, 2.0944, 180.039, 5, 3
3.5, 0, 10822.8, 0, 8229.6, 0, 237.814, 160.86, 0, 154.333, 5, 3, 88901.6, 52038.7, 8229.6, 4.36332, 269.522, 184.484, 4.36332, 174.895, 5, 3, 180972, -113509, 8229.6, 2.0944, 277.447, 190.499, 2.0944, 180.039, 5, 3
3.6, 0, 10846.6, 0, 8229.6, 0, 237.763, 160.823, 0, 154.333, 5, 3, 88892.4, 52013.4, 8229.6, 4.36332, 269.466, 184.442, 4.36332, 174.895, 5, 3, 180958, -113485, 8229.6, 2.0944, 277.389, 190.455, 2.0944, 180.039, 5, 3
3.7, 0, 10870.4, 0, 8229.6, 0, 237.712, 160.785, 0, 154.333, 5, 3, 88883.1, 51988.1, 8229.6, 4.36332, 269.409, 184.399, 4.36332, 174.895, 5, 3, 180944, -113461, 8229.6, 2.0944, 277.33, 190.41, 2.0944, 180.039, 5, 3
3.8, 0, 10894.1, 0, 8229.6, 0, 237.66, 160.748, 0, 154.333, 5, 3, 88873.9, 51962.8, 8229.6, 4.36332, 269.352, 184.355, 4.36332, 174.895, 5, 3, 180930, -113437, 8229.6, 2.0944, 277.271, 190.365, 2.0944, 180.039, 5, 3
3.9, 0, 10917.9, 0, 8229.6, 0, 237.608, 160.709, 0, 154.333, 5, 3, 88864.7, 51937.4, 8229.6, 4.36332, 269.294, 184.312, 4.36332, 174.895, 5, 3, 180916, -113413, 8229.6, 2.0944, 277.212, 190.32, 2.0944, 180.039, 5, 3
4, 0, 10941.6, 0, 8229.6, 0, 237.556, 160.671, 0, 154.333, 5, 3, 88855.5, 51912.1, 8229.6, 4.36332, 269.236, 184.268, 4.36332, 174.895, 5, 3, 180902, -113389, 8229.6, 2.0944, 277.152, 190.274, 2.0944, 180.039, 5, 3
4.1, 0, 10965.4, 0, 8229.6, 0, 237.503, 160.632, 0, 154.333, 5, 3, 88846.3, 51886.8, 8229.6, 4.36332, 269.177, 184.223, 4.36332, 174.895, 5, 3, 180889, -113365, 8229.6, 2.0944, 277.091, 190.228, 2.0944, 180.039, 5, 3
4.2, 0, 10989.1, 0, 8229.6, 0, 237.449, 160.593, 0, 154.333, 5, 3, 88837.1, 51861.6, 8229.6, 4.36332, 269.118, 184.179, 4.36332, 174.895, 5, 3, 180875, -113341, 8229.6, 2.0944, 277.03, 190.182, 2.0944, 180.039, 5, 3
4.3, 0, 11012.9, 0, 8229.6, 0, 237.396, 160.553, 0, 154.333, 5, 3, 88827.9, 51836.3, 8229.6, 4.36332, 269.059, 184.133, 4.36332, 174.895, 5, 3, 180861, -113317, 8229.6, 2.0944, 276.969, 190.135, 2.0944, 180.039, 5, 3
4.4, 0, 11036.6, 0, 8229.6, 0, 237.341, 160.514, 0, 154.333, 5, 3, 88818.7, 51811, 8229.6, 4.36332, 268.999, 184.088, 4.36332, 174.895, 5, 3, 180847, -113293, 8229.6, 2.0944, 276.907, 190.088, 2.0944, 180.039, 5, 3
4.5, 0, 11060.3, 0, 8229.6, 0, 237.287, 160.474, 0, 154.333, 5, 3, 88809.5, 51785.7, 8229.6, 4.36332, 268.938, 184.043, 4.36332, 174.895, 5, 3, 180833, -113269, 8229.6, 2.0944, 276.844, 190.04, 2.0944, 180.039, 5, 3
4.6, 0, 11084.1, 0, 8229.6, 0, 237.232, 160.433, 0, 154.333, 5, 3, 88800.3, 51760.5, 8229.6, 4.36332, 268.878, 183.997, 4.36332, 174.895, 5, 3, 180819, -113245, 8229.6, 2.0944, 276.782, 189.993, 2.0944, 180.039, 5, 3
4.7, 0, 11107.8, 0, 8229.6, 0, 237.177, 160.393, 0, 154.333, 5, 3, 88791.1, 51735.2, 8229.6, 4.36332, 268.817, 183.95, 4.36332, 174.895, 5, 3, 180806, -113221, 8229.6, 2.0944, 276.719, 189.945, 2.0944, 180.039, 5, 3
4.8, 0, 11131.5, 0, 8229.6, 0, 237.122, 160.352, 0, 154.333, 5, 3, 88781.9, 51709.9, 8229.6, 4.36332, 268.755, 183.904, 4.36332, 174.895, 5, 3, 180792, -113197, 8229.6, 2.0944, 276.656, 189.896, 2.0944, 180.039, 5, 3
4.9, 0, 11155.2, 0, 8229.6, 0, 237.066, 160.311, 0, 154.333, 5, 3, 88772.7, 51684.7, 8229.6, 4.36332, 268.693, 183.857, 4.36332, 174.895, 5, 3, 180778, -113173, 8229.6, 2.0944, 276.592, 189.848, 2.0944, 180.039, 5, 3
5, 0, 11178.9, 0, 8229.6, 0, 237.01, 160.27, 0, 154.333, 5, 3, 88763.5, 51659.4, 8229.6, 4.36332, 268.631, 183.811, 4.36332, 174.895, 5, 3, 180764, -113149, 8229.6, 2.0944, 276.528, 189.799, 2.0944, 180.039, 5, 3
5.1, 0, 11202.6, 0, 8229.6, 0, 236.954, 160.229, 0, 154.333, 5, 3, 88754.3, 51634.2, 8229.6, 4.36332, 268.569, 183.764, 4.36332, 174.895, 5, 3, 180750, -113125, 8229.6, 2.0944, 276.464, 189.751, 2.0944, 180.039, 5, 3
5.2, 0, 11226.3, 0, 8229.6, 0, 236.897, 160.188, 0, 154.333, 5, 3, 88745.2, 51609, 8229.6, 4.36332, 268.507, 183.716, 4.36332, 174.895, 5, 3, 180736, -113101, 8229.6, 2.0944, 276.399, 189.701, 2.0944, 180.039, 5, 3
5.3, 0, 11250, 0, 8229.6, 0, 236.841, 160.146, 0, 154.333, 5, 3, 88736, 51583.7, 8229.6, 4.36332, 268.444, 183.669, 4.36332, 174.895, 5, 3, 180723, -113077, 8229.6, 2.0944, 276.335, 189.652, 2.0944, 180.039, 5, 3
5.4, 0, 11273.7, 0, 8229.6, 0, 236.784, 160.105, 0, 154.333, 5, 3, 88726.8, 51558.5, 8229.6, 4.36332, 268.381, 183.621, 4.36332, 174.895, 5, 3, 180709, -113053, 8229.6, 2.0944, 276.27, 189.603, 2.0944, 180.039, 5, 3
5.5, 0, 11297.3, 0, 8229.6, 0, 236.727, 160.063, 0, 154.333, 5, 3, 88717.6, 51533.3, 8229.6, 4.36332, 268.318, 183.574, 4.36332, 174.895, 5, 3, 180695, -113029, 8229.6, 2.0944, 276.204, 189.553, 2.0944, 180.039, 5, 3
5.6, 0, 11321, 0, 8229.6, 0, 236.669, 160.021, 0, 154.333, 5, 3, 88708.4, 51508.1, 8229.6, 4.36332, 268.254, 183.526, 4.36332, 174.895, 5, 3, 180681, -113005, 8229.6, 2.0944, 276.139, 189.503, 2.0944, 180.039, 5, 3
5.7, 0, 11344.7, 0, 8229.6, 0, 236.612, 159.979, 0, 154.333, 5, 3, 88699.3, 51482.9, 8229.6, 4.36332, 268.191, 183.478, 4.36332, 174.895, 5, 3, 180667, -112981, 8229.6, 2.0944, 276.073, 189.453, 2.0944, 180.039, 5, 3
5.8, 0, 11368.3, 0, 8229.6, 0, 236.554, 159.936, 0, 154.333, 5, 3, 88690.1, 51457.7, 8229.6, 4.36332, 268.127, 183.429, 4.36332, 174.895, 5, 3, 180654, -112958, 8229.6, 2.0944, 276.008, 189.403, 2.0944, 180.039, 5, 3
5.9, 0, 11392, 0, 8229.6, 0, 236.497, 159.894, 0, 154.333, 5, 3, 88680.9, 51432.5, 8229.6, 4.36332, 268.063, 183.381, 4.36332, 174.895, 5, 3, 180640, -112934, 8229.6, 2.0944, 275.942, 189.353, 2.0944, 180.039, 5, 3
6, 0, 11415.6, 0, 8229.6, 0, 236.439, 159.851, 0, 154.333, 5, 3, 88671.8, 51407.3, 8229.6, 4.36332, 267.999, 183.333, 4.36332, 174.895, 5, 3, 180626, -112910, 8229.6, 2.0944, 275.875, 189.303, 2.0944, 180.039, 5, 3
6.1, 0, 11439.3, 0, 8229.6, 0, 236.38, 159.809, 0, 154.333, 5, 3, 88662.6, 51382.1, 8229.6, 4.36332, 267.934, 183.284, 4.36332, 174.895, 5, 3, 180612, -112886, 8229.6, 2.0944, 275.809, 189.252, 2.0944, 180.039, 5, 3
6.2, 0, 11462.9, 0, 8229.6, 0, 236.322, 159.766, 0, 154.333, 5, 3, 88653.4, 51357, 8229.6, 4.36332, 267.87, 183.235, 4.36332, 174.895, 5, 3, 180598, -112862, 8229.6, 2.0944, 275.743, 189.202, 2.0944, 180.039, 5, 3
6.3, 0, 11486.5, 0, 8229.6, 0, 236.264, 159.723, 0, 154.333, 5, 3, 88644.3, 51331.8, 8229.6, 4.36332, 267.805, 183.186, 4.36332, 174.895, 5, 3, 180585, -112838, 8229.6, 2.0944, 275.676, 189.151, 2.0944, 180.039, 5, 3
6.4, 0, 11510.2, 0, 8229.6, 0, 236.205, 159.68, 0, 154.333, 5, 3, 88635.1, 51306.6, 8229.6, 4.36332, 267.74, 183.138, 4.36332, 174.895, 5, 3, 180571, -112814, 8229.6, 2.0944, 275.609, 189.1, 2.0944, 180.039, 5, 3
6.5, 0, 11533.8, 0, 8229.6, 0, 236.147, 159.637, 0, 154.333, 5, 3, 88626, 51281.5, 8229.6, 4.36332, 267.675, 183.089, 4.36332, 174.895, 5, 3, 180557, -112790, 8229.6, 2.0944, 275.542, 189.049, 2.0944, 180.039, 5, 3
6.6, 0, 11557.4, 0, 8229.6, 0, 236.088, 159.594, 0, 154.333, 5, 3, 88616.8, 51256.3, 8229.6, 4.36332, 267.61, 183.04, 4.36332, 174.895, 5, 3, 180543, -112767, 8229.6, 2.0944, 275.475, 188.998, 2.0944, 180.039, 5, 3
6.7, 0, 11581, 0, 8229.6, 0, 236.029, 159.551, 0, 154.333, 5, 3, 88607.7, 51231.2, 8229.6, 4.36332, 267.545, 182.99, 4.36332, 174.895, 5, 3, 180529, -112743, 8229.6, 2.0944, 275.408, 188.947, 2.0944, 180.039, 5, 3
6.8, 0, 11604.6, 0, 8229.6, 0, 235.97, 159.508, 0, 154.333, 5, 3, 88598.5, 51206.1, 8229.6, 4.36332, 267.48, 182.941, 4.36332, 174.895, 5, 3, 180516, -112719, 8229.6, 2.0944, 275.341, 188.896, 2.0944, 180.039, 5, 3
6.9, 0, 11628.2, 0, 8229.6, 0, 235.911, 159.465, 0, 154.333, 5, 3, 88589.4, 51180.9, 8229.6, 4.36332, 267.415, 182.892, 4.36332, 174.895, 5, 3, 180502, -112695, 8229.6, 2.0944, 275.273, 188.845, 2.0944, 180.039, 5, 3
7, 0, 11651.8, 0, 8229.6, 0, 235.852, 159.421, 0, 154.333, 5, 3, 88580.2, 51155.8, 8229.6, 4.36332, 267.349, 182.842, 4.36332, 174.895, 5, 3, 180488, -112671, 8229.6, 2.0944, 275.206, 188.794, 2.0944, 180.039, 5, 3
7.1, 0, 11675.3, 0, 8229.6, 0, 235.792, 159.378, 0, 154.333, 5, 3, 88571.1, 51130.7, 8229.6, 4.36332, 267.284, 182.793, 4.36332, 174.895, 5, 3, 180474, -112647, 8229.6, 2.0944, 275.138, 188.742, 2.0944, 180.039, 5, 3
7.2, 0, 11698.9, 0, 8229.6, 0, 235.733, 159.334, 0, 154.333, 5, 3, 88561.9, 51105.6, 8229.6, 4.36332, 267.218, 182.743, 4.36332, 174.895, 5, 3, 180461, -112623, 8229.6, 2.0944, 275.071, 188.691, 2.0944, 180.039, 5, 3
7.3, 0, 11722.5, 0, 8229.6, 0, 235.674, 159.291, 0, 154.333, 5, 3, 88552.8, 51080.5, 8229.6, 4.36332, 267.152, 182.694, 4.36332, 174.895, 5, 3, 180447, -112600, 8229.6, 2.0944, 275.003, 188.639, 2.0944, 180.039, 5, 3
7.4, 0, 11746, 0, 8229.6, 0, 235.614, 159.247, 0, 154.333, 5, 3, 88543.7, 51055.4, 8229.6, 4.36332, 267.087, 182.644, 4.36332, 174.895, 5, 3, 180433, -112576, 8229.6, 2.0944, 274.935, 188.588, 2.0944, 180.039, 5, 3
7.5, 0, 11769.6, 0, 8229.6, 0, 235.555, 159.203, 0, 154.333, 5, 3, 88534.5, 51030.3, 8229.6, 4.36332, 267.021, 182.595, 4.36332, 174.895, 5, 3, 180419, -112552, 8229.6, 2.0944, 274.867, 188.536, 2.0944, 180.039, 5, 3
7.6, 0, 11793.2, 0, 8229.6, 0, 235.495, 159.16, 0, 154.333, 5, 3, 88525.4, 51005.2, 8229.6, 4.36332, 266.955, 182.545, 4.36332, 174.895, 5, 3, 180406, -112528, 8229.6, 2.0944, 274.799, 188.485, 2.0944, 180.039, 5, 3
7.7, 0, 11816.7, 0, 8229.6, 0, 235.435, 159.116, 0, 154.333, 5, 3, 88516.3, 50980.1, 8229.6, 4.36332, 266.889, 182.495, 4.36332, 174.895, 5, 3, 180392, -112504, 8229.6, 2.0944, 274.731, 188.433, 2.0944, 180.039, 5, 3
7.8, 0, 11840.2, 0, 8229.6, 0, 235.375, 159.072, 0, 154.333, 5, 3, 88507.1, 50955, 8229.6, 4.36332, 266.823, 182.445, 4.36332, 174.895, 5, 3, 180378, -112481, 8229.6, 2.0944, 274.663, 188.381, 2.0944, 180.039, 5, 3
7.9, 0, 11863.8, 0, 8229.6, 0, 235.316, 159.028, 0, 154.333, 5, 3, 88498, 50930, 8229.6, 4.36332, 266.757, 182.395, 4.36332, 174.895, 5, 3, 180364, -112457, 8229.6, 2.0944, 274.595, 188.329, 2.0944, 180.039, 5, 3
8, 0, 11887.3, 0, 8229.6, 0, 235.256, 158.985, 0, 154.333, 5, 3, 88488.9, 50904.9, 8229.6, 4.36332, 266.691, 182.345, 4.36332, 174.895, 5, 3, 180351, -112433, 8229.6, 2.0944, 274.527, 188.278, 2.0944, 180.039, 5, 3
8.1, 0, 11910.8, 0, 8229.6, 0, 235.196, 158.941, 0, 154.333, 5, 3, 88479.8, 50879.8, 8229.6, 4.36332, 266.624, 182.296, 4.36332, 174.895, 5, 3, 180337, -112409, 8229.6, 2.0944, 274.459, 188.226, 2.0944, 180.039, 5, 3
8.2, 0, 11934.3, 0, 8229.6, 0, 235.136, 158.897, 0, 154.333, 5, 3, 88470.7, 50854.8, 8229.6, 4.36332, 266.558, 182.246, 4.36332, 174.895, 5, 3, 180323, -112386, 8229.6, 2.0944, 274.391, 188.174, 2.0944, 180.039, 5, 3
8.3, 0, 11957.8, 0, 8229.6, 0, 235.076, 158.853, 0, 154.333, 5, 3, 88461.5, 50829.8, 8229.6, 4.36332, 266.492, 182.196, 4.36332, 174.895, 5, 3, 180310, -112362, 8229.6, 2.0944, 274.322, 188.122, 2.0944, 180.039, 5, 3
8.4, 0, 11981.3, 0, 8229.6, 0, 235.016, 158.809, 0, 154.333, 5, 3, 88452.4, 50804.7, 8229.6, 4.36332, 266.426, 182.146, 4.36332, 174.895, 5, 3, 180296, -112338, 8229.6, 2.0944, 274.254, 188.07, 2.0944, 180.039, 5, 3
8.5, 0, 12004.8, 0, 8229.6, 0, 234.956, 158.765, 0, 154.333, 5, 3, 88443.3, 50779.7, 8229.6, 4.36332, 266.359, 182.096, 4.36332, 174.895, 5, 3, 180282, -112314, 8229.6, 2.0944, 274.186, 188.018, 2.0944, 180.039, 5, 3
8.6, 0, 12028.3, 0, 8229.6, 0, 234.896, 158.721, 0, 154.333, 5, 3, 88434.2, 50754.7, 8229.6, 4.36332, 266.293, 182.046, 4.36332, 174.895, 5, 3, 180268, -112291, 8229.6, 2.0944, 274.117, 187.966, 2.0944, 180.039, 5, 3
8.7, 0, 12051.8, 0, 8229.6, 0, 234.835, 158.677, 0, 154.333, 5, 3, 88425.1, 50729.6, 8229.6, 4.36332, 266.226, 181.995, 4.36332, 174.895, 5, 3, 180255, -112267, 8229.6, 2.0944, 274.049, 187.914, 2.0944, 180.039, 5, 3
8.8, 0, 12075.3, 0, 8229.6, 0, 234.775, 158.633, 0, 154.333, 5, 3, 88416, 50704.6, 8229.6, 4.36332, 266.16, 181.945, 4.36332, 174.895, 5, 3, 180241, -112243, 8229.6, 2.0944, 273.98, 187.862, 2.0944, 180.039, 5, 3
8.9, 0, 12098.8, 0, 8229.6, 0, 234.715, 158.589, 0, 154.333, 5, 3, 88406.9, 50679.6, 8229.6, 4.36332, 266.093, 181.895, 4.36332, 174.895, 5, 3, 180227, -112219, 8229.6, 2.0944, 273.912, 187.81, 2.0944, 180.039, 5, 3
9, 0, 12122.2, 0, 8229.6, 0, 234.655, 158.545, 0, 154.333, 5, 3, 88397.8, 50654.6, 8229.6, 4.36332, 266.027, 181.845, 4.36332, 174.895, 5, 3, 180214, -112196, 8229.6, 2.0944, 273.843, 187.758, 2.0944, 180.039, 5, 3
9.1, 0, 12145.7, 0, 8229.6, 0, 234.595, 158.501, 0, 154.333, 5, 3, 88388.7, 50629.6, 8229.6, 4.36332, 265.96, 181.795, 4.36332, 174.895, 5, 3, 180200, -112172, 8229.6, 2.0944, 273.775, 187.706, 2.0944, 180.039, 5, 3
9.2, 0, 12169.2, 0, 8229.6, 0, 234.534, 158.456, 0, 154.333, 5, 3, 88379.6, 50604.6, 8229.6, 4.36332, 265.894, 181.745, 4.36332, 174.895, 5, 3, 180186, -112148, 8229.6, 2.0944, 273.706, 187.654, 2.0944, 180.039, 5, 3
9.3, 0, 12192.6, 0, 8229.6, 0, 234.474, 158.412, 0, 154.333, 5, 3, 88370.5, 50579.7, 8229.6, 4.36332, 265.827, 181.695, 4.36332, 174.895, 5, 3, 180173, -112125, 8229.6, 2.0944, 273.637, 187.602, 2.0944, 180.039, 5, 3
9.4, 0, 12216, 0, 8229.6, 0, 234.414, 158.368, 0, 154.333, 5, 3, 88361.4, 50554.7, 8229.6, 4.36332, 265.761, 181.645, 4.36332, 174.895, 5, 3, 180159, -112101, 8229.6, 2.0944, 273.569, 187.55, 2.0944, 180.039, 5, 3
